"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"era_cwe_2656","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1532-06-07","carpentras_FR_gid_3028542","44.05","5.05","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (5.05 44.05, 7.85222 47.9959)"
"era_cwe_2816","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1533-06-09","carpentras_FR_gid_3028542","44.05","5.05","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (5.05 44.05, 7.85222 47.9959)"
"era_cwe_2973","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1534-11-01","carpentras_FR_gid_3028542","44.05","5.05","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (5.05 44.05, 7.85222 47.9959)"
"era_cwe_2982","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1534-12-09","carpentras_FR_gid_3028542","44.05","5.05","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (5.05 44.05, 7.85222 47.9959)"
"era_cwe_3083","5375f20d-1943-4735-b423-abf59baadfaa","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1536-01-24","toulouse_FR_gid_2972315","43.60426","1.44367","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (1.44367 43.60426, 7.57327 47.5584)"
"era_cwe_925","5375f20d-1943-4735-b423-abf59baadfaa","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1519-03-16","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341, 4.70093 50.87959)"
"era_cwe_989","5375f20d-1943-4735-b423-abf59baadfaa","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1519-06-20","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341, 4.70093 50.87959)"
"era_cwe_994","5375f20d-1943-4735-b423-abf59baadfaa","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1519-07-01","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341, 4.70093 50.87959)"
"era_cwe_1842","47a073b9-cc8e-4ec4-9ab0-b9ba289db498","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1527-06-29","paris_FR_gid_2988507","48.85341","2.3488","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (2.3488 48.85341, 7.57327 47.5584)"
"era_cwe_2743","08bc2797-a901-4407-8c0d-e39b72becf3f","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1532-11-30","lyon_FR_gid_2996944","45.74846","4.84671","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (4.84671 45.74846, 7.85222 47.9959)"
